tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	7	8	9	10	11	12
NM_001204614.1	0.00111032138642748	NA	NA	NP_001191543.1	glutamate receptor subunit protein GluR7 precursor	K05313	Q13002	GRIK2 GLUR6	Glutamate receptor ionotropic, kainate 2 (GluK2) (Excitatory amino acid receptor 4) (EAA4) (Glutamate receptor 6) (GluR-6) (GluR6)	3.6628328707218	3.71667829274138	3.97679751114815	3.26587040797332	3.43081883461365	3.48598055455441
XM_013081365.1	0.947872937853331	NA	NA	XP_012936819.1	potassium channel subfamily K member 16-like		P57789	KCNK10 TREK2	Potassium channel subfamily K member 10 (Outward rectifying potassium channel protein TREK-2) (TREK-2 K(+) channel subunit)	2.60297876034016	2.87973496331592	2.66875934752591	2.44225096151377	2.47670098911287	2.49337756286543
XM_005096383.2	0.648068460789257	NA	NA	XP_005096440.1	FMRFamide receptor-like		Q9GZQ4	NMUR2 NMU2R TGR1	Neuromedin-U receptor 2 (NMU-R2) (G-protein coupled receptor FM-4) (G-protein coupled receptor TGR-1)	1.47201076733122	1.38684897275838	1.7045739527788	1.54260158418916	1.51332613548507	1.45421306573292
XM_005096384.2	0.65214315927618	NA	NA	XP_005096441.1	serine/threonine-protein kinase 16-like	K08856	O75716	STK16 MPSK1 PKL12 TSF1	Serine/threonine-protein kinase 16 (EC 2.7.11.1) (Myristoylated and palmitoylated serine/threonine-protein kinase) (MPSK) (Protein kinase PKL12) (TGF-beta-stimulated factor 1) (TSF-1) (Tyrosine-protein kinase STK16) (EC 2.7.10.2) (hPSK)	1.30111564455512	1.63342594162563	1.52210343157256	1.32046530725292	1.34606734782144	1.33106791707423
XM_005096385.2	0.998039880343742	NA	NA	NA	NA	NA	NA	NA	NA	4.65937076642461	4.74363059305885	4.57586797401502	4.66961336151063	4.60260133283785	4.62072318067218
XM_005096386.2	0.96705798880982	NA	NA	XP_005096443.1	swi5-dependent recombination DNA repair protein 1 homolog		Q86XK3	SFR1 C10orf78 MEI5 MEIR5	Swi5-dependent recombination DNA repair protein 1 homolog (Meiosis protein 5 homolog)	0.953403593635204	0.902925903335402	1.09915142737071	0.956584700651284	1.05202556822812	0.776330067096456
XM_005096389.2	0.178972139431578	NA	NA	XP_005096446.1	dynactin subunit 2-like isoform X2	K10424	Q13561	DCTN2 DCTN50	Dynactin subunit 2 (50 kDa dynein-associated polypeptide) (Dynactin complex 50 kDa subunit) (DCTN-50) (p50 dynamitin)	4.30441469954904	4.7228991280802	0.103138286879546	1.27136975896895	2.5893978252171	5.83347875810781
XM_005096388.2	0.0231204786560361	NA	NA	XP_005096445.1	dynactin subunit 2-like isoform X1	K10424	Q13561	DCTN2 DCTN50	Dynactin subunit 2 (50 kDa dynein-associated polypeptide) (Dynactin complex 50 kDa subunit) (DCTN-50) (p50 dynamitin)	6.96574227997632	7.11985743341941	7.68023567338079	7.38252532372392	7.14125631340215	6.49290912418393
XM_005096428.2	0.155009928216448	NA	NA	NA	NA	NA	NA	NA	NA	3.87764582530982	3.75744827740152	3.44746249973056	3.85680434661666	3.70913607966357	4.01791610309863
XM_005096390.2	0.686953384214256	NA	NA	XP_005096447.1	transcription factor E2F4-like	K04682	Q15329	E2F5	Transcription factor E2F5 (E2F-5)	2.21417315131804	2.189609331771	2.25291569678302	2.38720287661835	2.35550965957791	2.34414531754457
XM_013081376.1	0.584981777695641	NA	NA	XP_012936830.1	probable phospholipid-transporting ATPase IIB isoform X3	K01530	O43861	ATP9B ATPIIB NEO1L HUSSY-20	Probable phospholipid-transporting ATPase IIB (EC 7.6.2.1) (ATPase class II type 9B)	2.75730496995847	2.7495999039718	2.11158140363944	2.4397193491002	2.63538761654612	2.99010592654253
XM_013081377.1	0.665924828659583	NA	NA	XP_012936831.1	probable phospholipid-transporting ATPase IIB isoform X4	K01530	O43861	ATP9B ATPIIB NEO1L HUSSY-20	Probable phospholipid-transporting ATPase IIB (EC 7.6.2.1) (ATPase class II type 9B)	2.47155595536609	1.99819526712974	2.8099934167664	3.35708475666849	2.96320932101781	2.98363434169199
XM_005096392.2	0.845188731424535	NA	NA	NA	NA	NA	NA	NA	NA	2.87211681953906	2.87557066752548	2.77474207514516	2.77626507352081	2.53554475212646	2.82440081239371
XM_005096393.2	0.0369588531082011	NA	NA	XP_005096450.1	cystine/glutamate transporter-like isoform X2		Q9UPY5	SLC7A11	Cystine/glutamate transporter (Amino acid transport system xc-) (Calcium channel blocker resistance protein CCBR1) (Solute carrier family 7 member 11) (xCT)	1.55623403328533	1.59464479703176	1.78697040238003	1.45688307213059	1.49192352231001	1.30697422487276
XM_005096396.2	0.265239061253203	NA	NA	NA	NA	NA	NA	NA	NA	7.49703719640646	7.47159112193687	7.41422244987147	7.36652172684181	7.25239730301663	7.23727114121902
XM_005096401.2	0.658922699274357	NA	NA	XP_005096458.1	small nuclear ribonucleoprotein Sm D1-like isoform X2	K11087	P62314	SNRPD1	Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (Sm-D autoantigen) (snRNP core protein D1)	6.18517242981691	6.38835185889772	6.25098695891346	6.26923067823941	6.26435172281995	6.0751785613683
XM_005096402.2	0.119981340806408	NA	NA	XP_005096459.2	zinc finger protein 423-like	K22870	F5H7S1	ZNF423	Zinc finger protein 423	4.46017636039773	4.46934869613524	4.37490087750704	4.0477019070049	4.06212168186279	3.98962474410065
XM_005096404.2	0.895964570375884	NA	NA	XP_005096461.1	iron/zinc purple acid phosphatase-like protein isoform X2	K22390	Q6ZNF0	ACP7 PAPL PAPL1	Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form)	3.23900827340673	3.52870650887399	3.46146802434781	3.00298280993467	3.3567146871483	3.20513011567716
XM_005096405.2	0.423909573327719	NA	NA	XP_005096462.1	1-acylglycerol-3-phosphate O-acyltransferase ABHD5-like isoform X2	K13699	Q8TB40	ABHD4	Protein ABHD4 (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 4) (Abhydrolase domain-containing protein 4) (Alpha/beta-hydrolase 4) (Lyso-N-acylphosphatidylethanolamine lipase)	2.80644192204805	2.6279241098204	2.49875768301774	2.70240896247515	2.51766562092055	2.63715386768331
XM_013081384.1	0.849493140114238	NA	NA	NA	NA	NA	NA	NA	NA	3.49028376075818	3.58124892865688	3.48503180858613	3.45762033133394	3.5012552752152	3.54359756034866
XM_005096414.2	0.76867079715203	NA	NA	XP_005096471.1	purine nucleoside phosphorylase-like isoform X1	K03783	P00491	PNP NP	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	1.59715353399269	1.56401784437151	1.52456331031714	1.38619155788872	1.21483874437697	1.01852494576626
XM_005096421.2	0.990889048930731	NA	NA	XP_005096478.1	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1-like	K21138	Q8N4P3	HDDC3 MESH1	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 (EC 3.1.7.2) (HD domain-containing protein 3) (Metazoan SpoT homolog 1) (MESH1) (Penta-phosphate guanosine-3'-pyrophosphohydrolase) ((ppGpp)ase)	1.3514786445705	1.2150952757627	1.29581755620664	1.37451771667473	1.30617540525561	1.07763897036058
XM_005096422.2	8.09673715412948e-08	B3	DOWN	XP_005096479.1	activin receptor type-1-like isoform X1	K04675	Q04771	ACVR1 ACVRLK2	Activin receptor type-1 (EC 2.7.11.30) (Activin receptor type I) (ACTR-I) (Activin receptor-like kinase 2) (ALK-2) (Serine/threonine-protein kinase receptor R1) (SKR1) (TGF-B superfamily receptor type I) (TSR-I)	2.61357851729693	2.79492186957398	2.90687547964809	2.32263610234322	2.42049787113287	2.2749815463319
XM_005096425.2	0.0365426301616205	NA	NA	XP_005096482.1	prohibitin-like	K17080	P35232	PHB	Prohibitin	6.97402881322968	7.06196124329743	6.8000800427421	7.25061895453086	7.0944671489198	7.02821057426871
XM_013081388.1	0.164850005482884	NA	NA	XP_012936842.1	solute carrier family 35 member F5-like	K15289	B8ZZY4	SLC35F5 hCG_27227	Solute carrier family 35 member F5 (Solute carrier family 35, member F5, isoform CRA_a)	1.91658939722679	1.88266047335666	1.79530886586959	1.92992026860209	1.98166952225407	2.05549537621822
XM_013081391.1	0.0206882966881316	NA	NA	XP_012936845.1	MAGUK p55 subfamily member 7-like isoform X1		Q5T2T1	MPP7	MAGUK p55 subfamily member 7	1.92404803036713	2.12501894408232	1.96971029706316	2.23294929464715	2.40719081012305	2.29706009575984
XM_013081394.1	0.99999861640293	NA	NA	XP_012936848.1	epidermal growth factor receptor-like isoform X2	K04361	A0A0A0MSE1	ERBB4	Receptor protein-tyrosine kinase (EC 2.7.10.1)	2.28493204735908	1.90522610697758	1.85388335926906	2.13530118138969	2.09390901252034	2.23530067029566
XM_013081393.1	0.993451138865673	NA	NA	XP_012936847.1	epidermal growth factor receptor-like isoform X1	K04361	A0A0A0MSE1	ERBB4	Receptor protein-tyrosine kinase (EC 2.7.10.1)	1.5364534090295	2.1893020532931	2.02118977626009	1.98331732715932	1.83481882756745	0.86024623265161
XM_005096437.2	0.861207926700159	NA	NA	XP_005096494.1	LIM/homeobox protein LMX-1.2-like isoform X1		P25800	LMO1 RBTN1 RHOM1 TTG1	Rhombotin-1 (Cysteine-rich protein TTG-1) (LIM domain only protein 1) (LMO-1) (T-cell translocation protein 1)	2.37508300343126	2.61993644179821	1.64531067587809	1.90031310675086	1.97058503429463	2.28109590557316
XM_005096439.2	0.643822127153788	NA	NA	XP_005096496.1	rhombotin-1-like isoform X3		E9PK83	LMO1	Rhombotin-1	2.05303512895413	2.2542017847375	1.93709601452841	1.62043124596161	1.94961073464503	1.32520266906006
XM_005096440.2	0.475666037382153	NA	NA	XP_005096497.1	rhombotin-1-like isoform X4		E9PK83	LMO1	Rhombotin-1	4.0983691394469	4.1667834509264	3.73162773444765	3.77031032217415	3.92964015855955	4.00995975948735
XM_005096441.2	0.130657128179433	NA	NA	XP_005096498.1	protein pitchfork-like		Q8TCI5	PIFO C1orf88	Protein pitchfork	2.47502137943017	2.4932449029365	2.53093528717562	2.37991284293577	2.02434879052268	1.92094823093442
XM_005096442.2	0.326855899378683	NA	NA	XP_005096499.1	general transcription factor IIH subunit 1-like	K03141	P32780	GTF2H1 BTF2	General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit)	2.29218495022934	2.4731418299955	2.37755418455844	2.4713615450135	2.47455606145301	2.52949393336406
XM_005096447.2	0.81190739735925	NA	NA	XP_005096504.1	zinc finger CCCH domain-containing protein 11A-like	K22415	E9PBY7	ZC3H11A	Zinc finger CCCH domain-containing protein 11A (Fragment)	0.999326445710465	1.58842572543337	1.17855007268779	1.58151194324878	0.342748007760457	1.16663299955456
XM_005096445.2	0.755083364157539	NA	NA	XP_005096502.1	zinc finger CCCH domain-containing protein 11A-like	K22415	E9PBY7	ZC3H11A	Zinc finger CCCH domain-containing protein 11A (Fragment)	1.66238319869099	1.73102087176006	1.85611877170109	1.89816370658143	1.90668156855762	2.06327786687826
XM_013081401.1	0.000443513019805748	B3	DOWN	XP_012936855.1	synaptotagmin-15-like	K19914	Q9BQS2	SYT15	Synaptotagmin-15 (Chr10Syt) (Synaptotagmin XV) (SytXV)	5.29414042018028	5.47458659962556	5.47058805876566	4.87047944383329	4.72781860264929	4.4632278873566
XM_005096477.2	0.942725334170158	NA	NA	XP_005096534.1	neuronal pentraxin-2-like	K17495	Q4LDE5	SVEP1 C9orf13 CCP22 SELOB	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)	2.24460668750028	2.39358735341093	2.34558930225985	2.28445661682446	2.28737121517404	2.03069277618212
XM_005096478.2	0.739950386367079	NA	NA	NA	NA	NA	NA	NA	NA	2.36761087545742	2.70221631484235	2.47620286883578	2.60859913776583	2.48897726663734	2.28629804123389
XM_005096448.2	0.766529144769054	NA	NA	XP_005096505.2	adhesion G protein-coupled receptor E1-like		Q6QNK2	ADGRD1 GPR133 PGR25	Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133) (G-protein coupled receptor PGR25)	2.7459805615898	2.85112435637324	2.77478083961475	2.87391983335205	2.73267641170919	2.46619085672176
XM_013081403.1	1.60338675226937e-05	B2	UP	XP_012936857.1	M-phase phosphoprotein 8-like	K11452	F8WCW6	CBX4	E3 SUMO-protein ligase CBX4	4.7978297557636	4.32160991625856	4.4562904573908	5.38904713555797	5.13024217445392	5.78752870792268
XM_005096450.2	0.264855063123676	NA	NA	XP_005096507.1	tetraspanin-17-like	K17345	P62079	TSPAN5 TM4SF9	Tetraspanin-5 (Tspan-5) (Tetraspan NET-4) (Transmembrane 4 superfamily member 9)	0.845231295553224	0.965174342301094	1.02518400328065	0.87035173859015	1.12589806384577	1.00202658107185
XM_013081405.1	0.548465014869807	NA	NA	XP_012936859.1	myosin-10 isoform X2	K10352	P35580	MYH10	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	2.58777950910915	2.10892196103849	2.24502182196134	1.15704233149829	1.68313771134791	1.93812338452279
XM_013081412.1	0.993177651568178	NA	NA	XP_012936866.1	myosin heavy chain, non-muscle isoform X10	K10352	P35580	MYH10	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	5.34079084038098	5.28780516426493	5.28769293129938	5.31121810195525	5.18661661997996	5.1015776860281
XM_005096454.2	0.962788664494533	NA	NA	XP_005096511.1	myosin heavy chain, non-muscle isoform X8	K10352	P35580	MYH10	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	2.76877221689362	2.87481865805354	2.76750412004826	2.39560570872626	1.99897866821644	2.58578455818251
XM_013081410.1	0.438558571259004	NA	NA	XP_012936864.1	myosin heavy chain, non-muscle isoform X7	K10352	P35580	MYH10	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	4.53264832977818	4.04883341796224	4.06277868996307	4.42594628368885	4.24056551867908	3.73618741101883
XM_013081413.1	0.476932140259949	NA	NA	XP_012936867.1	myosin heavy chain, non-muscle isoform X11	K10352	P35580	MYH10	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	3.99642400577214	3.98151799684825	4.0649575143438	4.35923344973273	4.09642744262328	4.318259320392
XM_005096461.2	0.648284875228229	NA	NA	XP_005096518.1	exportin-6-like isoform X2		Q96QU8	XPO6 KIAA0370 RANBP20	Exportin-6 (Exp6) (Ran-binding protein 20)	1.50569175399588	1.44923480233363	1.33491632357553	1.54676801509896	1.57877813787114	1.50890418526053
XM_005096463.2	0.0472819966632489	NA	NA	XP_005096520.1	protein BUD31 homolog	K12873	P41223	BUD31 EDG2	Protein BUD31 homolog (Protein EDG-2) (Protein G10 homolog)	5.99322530904503	6.02416502783806	5.95824737303879	6.13662462989376	6.06051072349386	6.14662392984964
XR_001184760.1	0.339379885220634	NA	NA	NA	NA	NA	NA	NA	NA	2.46999751875485	2.31488887190162	2.34963761160601	2.30014006395607	2.16968955619545	2.19150628176175
XM_013081418.1	0.754624149475587	NA	NA	XP_012936872.1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1 isoform X3		Q67FW5	B3GNTL1 B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1 (BGnT-like protein 1) (Beta1,3-N-acetylglucosaminyltransferase-like protein 1) (Beta3Gn-T-like protein 1) (Beta3GnTL1) (EC 2.4.1.-) (Beta-1,3-N-acetylglucosaminyltransferase 8) (BGnT-8) (Beta-1,3-Gn-T8) (Beta3Gn-T8)	2.44429884892299	2.64196530596681	1.78358934742296	1.98740803074436	2.39551888481299	2.56842923486839
XM_013081417.1	0.982497190292603	NA	NA	XP_012936871.1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1 isoform X3		Q67FW5	B3GNTL1 B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1 (BGnT-like protein 1) (Beta1,3-N-acetylglucosaminyltransferase-like protein 1) (Beta3Gn-T-like protein 1) (Beta3GnTL1) (EC 2.4.1.-) (Beta-1,3-N-acetylglucosaminyltransferase 8) (BGnT-8) (Beta-1,3-Gn-T8) (Beta3Gn-T8)	1.55556692137396	1.65679359626627	1.1741507285642	2.06747481061011	1.99088923035095	1.87894151308266
XM_005096466.2	0.670378555892395	NA	NA	NA	NA	NA	NA	NA	NA	2.55116440791076	2.49195337739905	2.47288264253098	2.53040563971025	2.44091211291101	2.60678989215836
XM_005096469.2	0.994094702501115	NA	NA	XP_005096526.1	transcription factor E4F1-like isoform X2	K22401	Q66K89	E4F1 E4F	Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (p120E4F) (p50E4F)	1.45954052729921	0.64097915380639	0.378763339967701	0.740270402108193	0.600431126253351	1.22600067501145
XM_005096468.2	0.932273223304444	NA	NA	XP_005096525.1	zinc finger protein Xfin-like isoform X1	K22401	Q66K89	E4F1 E4F	Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (p120E4F) (p50E4F)	1.10474554088416	1.57621542078684	1.81096484396987	1.65850660114815	1.56663452391483	1.01713055943926
XM_013081420.1	0.840206495125282	NA	NA	XP_012936874.1	uncharacterized protein LOC101857714		Q9NVX0	HAUS2 C15orf25 CEP27	HAUS augmin-like complex subunit 2 (Centrosomal protein of 27 kDa) (Cep27)	1.21621735470502	1.10210855977802	1.36978375060733	1.2320154147717	1.43274166774029	1.15569558840477
XM_005096471.2	0.110550681520129	NA	NA	XP_005096528.1	ubiquitin carboxyl-terminal hydrolase 22-like	K11366	Q9UPT9	USP22 KIAA1063 USP3L	Ubiquitin carboxyl-terminal hydrolase 22 (EC 3.4.19.12) (Deubiquitinating enzyme 22) (Ubiquitin thioesterase 22) (Ubiquitin-specific-processing protease 22)	1.50648521929196	1.41252945636946	1.6220117307371	1.84134936969788	1.7981251564978	1.94260066084365
XM_005096473.2	0.186841606222124	NA	NA	XP_005096530.1	dynactin subunit 5-like	K10427	Q9BTE1	DCTN5	Dynactin subunit 5 (Dynactin subunit p25)	6.00224339817591	5.90864246117144	5.86039701366561	5.75769847526174	5.61521096550044	5.52513144945078
XR_001184761.1	8.09673715412948e-08	NA	NA	NA	NA	NA	NA	NA	NA	3.20770572988172	2.14516104749587	3.55413061170803	2.35050003436464	0.651666154878792	1.53387051023844
XM_005096481.2	0.00201647870120049	B2	UP	XP_005096538.2	phospholipase B-like 1		Q6P4A8	PLBD1	Phospholipase B-like 1 (EC 3.1.1.-) (LAMA-like protein 1) (Lamina ancestor homolog 1) (Phospholipase B domain-containing protein 1) [Cleaved into: Phospholipase B-like 1 chain A, Phospholipase B-like 1 chain B, Phospholipase B-like 1 chain C]	3.613044339945	3.06134975252315	3.18323495905296	4.06043186012999	3.75586211587657	4.12762735242156
XM_005096482.2	0.000405116991529181	NA	NA	XP_005096539.1	ARL14 effector protein-like		P0DKL9	ARL14EPL	ARL14 effector protein-like	3.3797750153401	3.71150596234885	3.74847043291573	3.43938230420967	3.29156097522549	3.18464246062033
XM_005096484.2	0.213413880239851	NA	NA	XP_005096541.1	tRNA modification GTPase GTPBP3, mitochondrial isoform X2	K03650	Q969Y2	GTPBP3 MTGP1	tRNA modification GTPase GTPBP3, mitochondrial (GTP-binding protein 3) (Mitochondrial GTP-binding protein 1)	2.15035312981029	2.54231614180309	1.95413985803884	2.60506836006163	2.45462725078118	2.65304744075747
XM_013081427.1	0.669221966806602	NA	NA	XP_012936881.1	Golgi membrane protein 1-like isoform X1		Q8NBJ4	GOLM1 C9orf155 GOLPH2 PSEC0242 UNQ686/PRO1326	Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2)	1.56790516110448	1.78528956872852	2.13042756112793	1.52017917480553	1.39082547151023	1.49519858875113
